sampleID;CLEC3A;CPB1;SCGB2A2;SCGB1D2;TFF1;MUCL1;GSTM1;PIP;ADIPOQ;ADH1B;HMGCS2;S100A7;CYP2B7P1;TAT;ANKRD30A;PRAME;CYP4Z1;SERPINA6;AGR3;UGT2B11;MUC6;KCNJ3;TFAP2B;MYBPC1;DHRS2;C4orf7;SLC30A8;KRT14;SOX10;STAC2;GABRP;CEACAM5;KRT5;COL2A1;TUSC5;GP2;VSTM2A;CALML5;GSTT1;FABP7;LEP;C1orf64;TFF3;PIGR;CRABP1;CST1;MUC5B;SYT13;GRIA2;KRT6B;PAM50_Label
TCGA-B6-A408-01;3.8051;0.0;9.3268;7.7242;5.101;2.381;11.0145;11.1014;0.7668;3.0027;0.7668;1.2648;6.4877;2.0555;11.3172;5.3694;8.0713;1.0372;11.9937;0.4338;1.6344;1.2648;2.1723;0.4338;3.8051;5.6059;0.4338;9.775;5.7159;3.1807;6.8498;5.4755;8.8634;14.1366;1.0372;4.7712;0.0;7.4365;6.9142;1.0372;0.7668;9.5752;10.6026;5.9549;3.4358;8.1483;3.5264;7.401;0.0;7.395;LumA
TCGA-B6-A40B-01;14.6605;10.9773;12.2813;10.711;13.1208;5.9343;0.0;10.9596;8.1699;7.8217;10.1924;4.217;4.4878;2.2748;8.9918;0.7136;10.8893;2.6869;12.2324;10.6693;2.2748;0.0;3.6824;0.7136;8.8519;0.4005;8.6415;12.9382;3.7179;3.9447;4.6062;8.1811;12.3134;7.0603;6.5562;8.1505;0.0;8.7938;10.177;0.9708;5.7058;10.1373;12.8409;7.6804;3.2688;8.7537;11.8415;8.4409;8.1827;6.6784;LumA
TCGA-B6-A40C-01;10.5436;1.246;6.1038;3.3686;12.1328;2.1019;4.4856;3.4793;10.1792;10.4657;0.6312;0.3498;12.5094;1.0687;9.3251;1.6759;9.8026;1.0687;10.0045;0.3498;8.8379;9.8034;10.9657;9.5535;4.8844;4.0082;10.0873;9.2149;4.6987;4.0802;7.4441;10.4097;9.2471;4.5376;8.8788;8.2836;0.0;6.2145;0.0;0.6312;9.3002;5.6233;13.089;4.2562;4.2354;1.0687;6.7623;11.1666;0.6312;7.7502;LumA
TCGA-BH-A0AU-01;0.0;4.0699;7.013;5.1598;9.7318;6.9512;2.9577;5.6877;9.2691;9.2754;5.8878;0.5373;11.8252;4.6391;6.8976;0.5373;1.4881;10.1701;9.4925;3.9024;3.1163;1.4881;1.7032;5.9312;4.4731;0.0;0.5373;7.2666;5.7853;3.6184;7.1477;4.74;8.3403;12.3184;6.9927;4.7154;1.4881;2.5763;10.6679;0.5373;5.9312;10.119;12.2668;7.4113;5.4252;9.2691;7.3998;7.3686;1.235;4.4731;LumB
TCGA-BH-A0AU-11;3.4193;11.5576;14.6301;13.2161;9.3796;12.6238;0.8546;12.0561;11.7039;11.8666;10.6376;0.0;4.4335;13.0881;9.9962;6.5159;6.1396;11.0159;9.3761;6.7703;10.2499;2.9002;9.0941;12.4038;6.0008;5.6754;1.1455;12.1652;12.1185;10.2116;13.2012;3.3637;13.7282;6.86;10.1509;5.2848;0.0;9.6231;10.0922;6.7614;9.932;7.9583;10.4234;13.9945;9.4932;0.0;9.4278;6.34;5.6754;8.225;Normal
TCGA-BH-A0AV-01;0.0;1.2285;0.4177;1.4217;0.0;4.258;1.0053;0.0;9.4666;7.7765;0.0;0.0;3.1249;1.2285;0.0;10.4964;0.0;1.0053;3.5122;0.0;0.4177;0.7412;0.7412;7.6947;0.7412;9.7145;2.5112;9.0209;11.2462;9.9696;14.3061;0.7412;9.7837;8.956;5.5853;5.6153;0.0;11.9985;8.2086;4.4696;8.1399;0.0;2.3304;0.0;8.5394;7.0366;8.6068;9.3534;0.0;8.0218;Basal
TCGA-BH-A0AW-01;0.0;5.3836;3.809;1.0921;12.3746;10.2825;1.7065;11.0241;8.5445;7.8887;11.9452;4.9273;2.1361;9.5261;8.348;3.6876;11.2484;0.0;0.647;8.0907;15.0136;3.4088;11.8315;3.974;11.073;6.905;2.3108;9.2007;4.4178;4.4555;7.1998;8.0297;12.8197;1.0921;5.7602;13.0309;1.7065;13.6009;8.4978;10.0404;5.1506;11.0563;12.9958;6.0213;4.6305;8.2333;11.2383;9.235;0.0;10.0201;Her2
TCGA-BH-A0AY-01;12.7934;10.0582;15.0217;12.4102;10.4637;6.6134;7.7759;3.5148;10.991;11.2488;0.5206;2.5312;12.0088;0.5206;8.6824;10.4547;11.0269;4.3917;11.2146;1.204;6.0859;0.5206;11.8793;1.204;2.1624;0.0;4.4787;0.0;0.0;1.851;1.851;4.8268;1.851;0.5206;8.9067;9.0341;5.5026;1.4533;9.5997;0.0;9.4081;9.9006;11.7276;11.8952;8.4565;7.9834;7.4923;7.2336;0.0;1.204;LumA
TCGA-BH-A0AY-11;8.1588;11.5564;15.916;14.7815;9.5231;15.8352;10.3488;13.7555;14.0685;13.4972;11.431;1.8515;7.816;10.5136;8.7399;2.163;9.1374;10.5725;10.0304;6.3321;8.2378;3.2112;8.2747;10.4288;6.4444;9.6076;1.4537;13.5337;10.4753;10.4665;11.8051;5.7676;14.3011;6.4226;12.1688;7.8076;0.0;6.4372;10.4206;7.3579;12.7752;7.5033;9.9381;11.7805;7.7181;1.6663;6.5009;4.8709;4.9542;9.682;Normal
TCGA-BH-A0AZ-01;3.3369;6.9503;17.448;16.4729;13.7111;5.1881;3.2668;8.6751;10.4646;10.3416;7.9444;1.2854;11.3096;13.1462;7.3526;7.6254;10.1572;9.4184;12.6027;3.0334;3.0334;4.5558;8.7299;3.6438;4.6135;1.7638;10.2768;11.3437;8.501;8.9694;9.3028;9.658;11.2341;4.9849;8.4991;11.4324;0.0;6.2613;9.264;3.6438;6.5758;10.0174;13.7188;9.471;4.5849;11.4826;10.8767;8.3332;1.9542;7.8636;LumA
TCGA-BH-A0AZ-11;0.6867;8.8108;11.6154;10.5271;10.7421;12.5045;2.8877;12.8046;3.9089;10.7731;10.5233;1.7818;8.615;11.1746;10.9925;4.1509;7.0216;7.8639;9.6024;9.1655;10.2801;6.9017;10.5271;11.5516;9.8531;5.8504;1.15;13.3308;11.1976;11.6383;11.8295;2.4782;14.2686;8.5175;3.1077;5.3658;2.5551;8.9797;8.9675;7.5674;3.4268;7.9659;10.7173;12.8464;8.0938;5.22;7.8062;5.22;5.873;10.0029;Normal
TCGA-BH-A0B0-01;1.616;2.238;4.7339;3.5016;12.6701;12.8233;11.5161;13.1123;12.0129;11.4355;11.2263;3.6032;4.7561;3.3345;11.1402;3.0039;7.7535;0.4989;11.8274;4.7561;0.0;1.616;12.535;3.0764;3.9502;3.2112;5.3886;8.9453;4.6884;4.942;6.9743;9.92;9.383;2.238;9.9879;11.5459;9.7831;8.768;0.0;1.616;10.523;2.3591;13.1364;11.9312;7.5743;2.1058;13.1388;7.0071;0.0;6.2276;LumA
TCGA-BH-A0B1-01;0.0;5.8205;7.8718;5.2577;5.8488;4.2103;1.694;9.987;7.0742;7.9369;13.7237;3.0792;13.0714;2.4518;3.0792;11.3883;10.2175;11.1771;12.1799;2.1221;1.694;2.5468;8.5235;0.0;6.7688;5.7524;15.8711;11.048;6.0967;7.7422;7.8346;8.6305;12.9438;9.6675;4.1205;9.3979;7.4321;5.5144;6.4002;1.694;2.5468;9.595;10.1093;11.6147;2.9461;3.7328;5.6808;9.3185;6.8456;10.2359;LumA
TCGA-BH-A0B3-01;0.0;0.0;3.8128;1.3424;0.822;0.0;9.0871;0.822;7.6484;8.5637;1.724;6.2671;1.724;2.2747;0.4687;9.3076;1.3424;0.822;2.0255;0.0;6.1393;0.4687;7.1948;2.1555;2.7567;6.0078;0.0;14.0243;9.1817;12.5856;13.9371;6.0418;15.5971;2.6724;5.1979;0.4687;0.4687;9.8195;8.2292;6.6053;3.9265;0.0;3.2397;4.3898;11.7119;4.9154;8.4963;3.457;0.822;11.9532;Basal
TCGA-BH-A0B3-11;4.565;10.9651;11.7993;10.6666;6.0199;13.6939;11.76;12.6902;13.5974;13.7921;10.2224;1.2473;4.1839;8.9631;10.1192;1.2473;9.7701;4.565;8.5914;7.2435;8.4384;3.9474;10.4488;10.2503;7.6797;9.9234;1.0218;13.1269;10.7423;11.8791;12.5077;3.6643;13.8644;5.2121;11.1633;4.5225;0.426;6.6963;9.0967;8.6518;11.292;8.7192;8.6786;12.6118;7.4123;1.614;7.5797;4.8831;4.9488;9.931;Normal
TCGA-BH-A0B5-01;0.4153;3.7735;8.3408;5.3702;6.791;6.7779;1.5856;9.0893;9.6968;9.5245;9.149;0.4153;3.6254;8.2234;11.6581;1.4157;10.6163;0.7373;11.2437;3.5021;7.9435;9.18;11.8284;3.0597;5.3229;5.4047;2.1162;10.3581;6.2615;7.3138;7.8856;5.5034;10.4611;2.6638;7.2039;11.0196;11.6401;4.2739;0.0;0.7373;5.2362;7.3229;8.748;7.3789;1.0005;7.038;9.7226;9.1337;2.7378;8.5594;LumA
TCGA-BH-A0B5-11;0.0;6.3193;0.9004;0.5193;0.0;0.0;0.9004;0.0;16.935;16.856;0.0;0.0;4.3265;0.0;3.6666;0.0;1.8479;0.5193;0.0;0.0;3.4549;1.4505;0.0;0.0;0.0;0.0;0.0;4.3875;3.7618;0.5193;3.3361;0.0;4.9493;0.0;14.4347;0.0;0.5193;0.0;0.0;0.0;15.4906;0.0;4.3574;0.5193;2.8209;0.0;0.0;0.0;0.9004;0.0;Normal
TCGA-BH-A0B6-01;0.0;12.9709;16.1311;14.7376;8.3066;10.1885;1.7592;11.3279;5.8836;7.9922;7.4257;0.844;4.3277;1.1326;9.0338;7.218;10.6611;0.4828;10.028;6.2651;8.7046;2.1946;9.4476;1.1326;7.3184;8.1337;9.263;9.0662;4.8691;4.612;4.964;6.8366;9.1665;7.9899;3.0277;11.8747;12.8265;5.6861;9.1744;1.1326;0.844;10.9124;10.0665;10.4835;3.9365;8.156;8.8657;11.1051;1.1326;5.0702;LumA
TCGA-BH-A0B7-01;7.7319;2.6693;11.8493;8.66;8.8283;15.0506;0.0;11.0569;11.3043;10.9017;10.3389;11.2734;4.2651;3.2597;5.0671;7.3946;14.2607;0.4408;5.2943;12.5156;12.4303;6.6745;12.618;4.2651;10.6162;6.4153;3.4604;9.7533;4.4176;5.4201;4.4651;7.3126;10.0099;2.1935;9.3843;6.5145;0.4408;13.1708;7.6052;6.7483;10.4377;5.7991;9.5323;12.4144;5.5795;9.4841;8.6015;9.3966;0.0;9.153;Her2
TCGA-BH-A0B7-11;3.331;7.557;12.7812;11.3477;8.929;14.7242;0.0;13.7556;11.3786;11.1932;12.1233;1.447;5.4926;13.9911;9.8124;1.447;6.8174;8.0221;9.2279;9.3029;10.6427;4.7949;9.9937;14.1461;4.0477;6.5246;0.0;13.4835;11.5076;11.7193;13.5324;1.1984;13.8237;7.355;9.3758;5.9203;0.0;8.308;8.7278;7.5133;9.3493;8.2842;9.8807;14.2477;9.8761;0.0;8.7336;6.7782;5.0605;9.0816;Normal
TCGA-BH-A0B8-01;10.1411;14.7728;11.8044;12.3299;9.5941;0.9398;3.1385;5.3718;10.4447;10.37;4.3093;3.7439;11.8032;1.2494;0.0;3.0612;5.8334;0.0;11.891;0.0;1.2494;7.9597;2.3597;4.9034;8.9661;1.2494;5.6074;9.388;1.2494;2.5971;5.2022;10.2413;12.9468;5.323;7.852;10.1804;5.8663;3.4727;9.1673;0.0;5.8217;6.8089;12.142;4.7883;5.09;8.0171;3.5312;14.998;1.2494;10.1457;LumA
TCGA-BH-A0B8-11;0.0;4.912;7.6777;5.0842;2.1177;0.0;0.5629;1.2818;16.8961;16.5711;2.9411;0.9667;5.9889;0.0;5.0007;2.529;3.6383;0.9667;0.0;0.0;3.1101;2.2682;4.0658;0.5629;0.5629;1.2818;0.0;10.8217;6.7597;7.5803;8.6674;4.889;11.5678;0.9667;14.4203;0.0;2.0628;1.9497;9.74;1.5403;14.8003;1.7595;8.7624;8.4484;4.2215;0.0;4.8175;1.9497;0.0;8.4145;Normal
TCGA-BH-A0B9-01;1.0838;2.9056;3.9799;3.3791;2.3307;3.5816;6.4793;6.0576;4.9334;6.7761;3.806;2.6722;2.722;2.8167;0.7413;9.8663;1.5923;0.5339;0.9227;0.0;1.6956;0.2915;2.0478;12.993;3.0685;11.607;0.9227;9.927;7.1252;9.1128;16.0719;0.7413;15.1945;4.8236;3.1797;2.1239;0.0;11.3111;5.0453;7.9863;1.4809;0.5339;4.2067;7.4455;10.1962;7.9449;7.7501;9.4882;1.9675;11.0141;Basal
TCGA-BH-A0BA-01;2.9092;8.5438;15.1562;11.9141;12.0484;14.7944;1.6118;15.2725;11.4173;11.6726;14.3438;1.0202;10.7163;10.3803;10.7891;1.9037;11.2733;0.4251;11.9788;13.5292;3.0351;7.1449;12.3433;9.5219;14.188;3.2056;5.9302;11.7786;8.0807;9.3799;9.7793;11.2605;11.5419;3.6218;9.1949;7.0171;4.1207;11.3528;9.0522;9.5245;7.9488;10.079;12.6068;9.3301;6.1199;9.1693;11.8631;11.7246;8.8495;5.4766;LumA
TCGA-BH-A0BA-11;0.0;13.6209;11.8383;10.8129;7.8332;13.9094;2.8993;12.9985;14.3953;14.3002;10.3195;0.0;6.6927;10.3907;9.4304;4.6436;7.1139;5.2092;8.6193;7.0792;9.0355;4.5039;9.0266;11.5266;3.9788;3.1448;0.5474;14.6794;10.8324;11.3847;12.5593;11.6067;14.3287;6.3614;11.9912;5.6008;0.0;9.2779;9.346;6.4092;12.4217;7.9959;10.482;11.8566;8.503;2.2301;10.2496;5.7932;4.9753;7.8332;Normal
TCGA-BH-A0BC-01;12.8481;8.7524;6.7853;5.5513;10.7762;3.2409;2.0069;7.0114;8.9962;8.2167;6.5956;0.0;5.4252;1.1425;11.2324;2.3002;2.1115;12.8402;11.9065;3.532;0.0;9.541;3.7741;1.4914;5.0965;5.415;13.668;11.1151;7.6305;7.5492;10.2759;5.4553;11.5706;5.5513;6.4637;11.0901;2.2089;6.1811;0.3806;4.4284;5.542;6.4083;11.2167;9.9266;2.6166;10.4237;7.5138;11.4823;10.3907;9.1884;LumA
TCGA-BH-A0BC-11;5.2455;9.7206;11.9836;10.1509;7.1301;9.7711;0.9351;11.9095;13.2417;12.9461;8.8966;3.3391;4.9157;9.7033;7.7288;1.7137;8.1622;6.757;8.5731;5.2455;5.7275;0.0;9.2027;8.393;4.8024;8.4086;0.9351;15.405;11.5582;12.9267;13.7577;6.2438;15.8255;6.4155;11.325;6.5051;0.0;7.6025;3.4027;9.5165;13.2084;7.1441;8.3187;13.2827;8.7561;0.542;9.979;4.9373;6.4684;11.8771;Normal
TCGA-BH-A0BD-01;2.562;1.8544;14.4524;11.3442;9.267;6.365;2.2007;11.8413;11.7838;11.6516;10.8805;1.8544;12.7789;0.9862;0.0;1.3979;8.4855;6.2826;10.7668;0.0;6.1757;0.726;10.7557;3.3443;8.222;3.6375;1.3979;10.0519;6.0099;6.0743;9.7592;7.9479;10.1585;3.8487;8.8933;4.8802;0.0;8.4549;2.6397;3.0346;7.4987;2.2999;9.763;9.606;7.9344;7.4961;9.0322;8.4522;10.4454;8.6283;LumB
TCGA-BH-A0BF-01;10.6664;1.7275;9.691;6.7817;9.8446;3.357;7.4104;7.2073;8.4338;8.1872;0.0;11.6769;11.625;2.4913;9.3934;2.1594;4.5686;0.8242;4.1027;1.1082;3.7364;0.4701;11.3506;2.761;8.9065;1.549;0.0;8.6772;3.6941;5.5498;4.1966;4.7239;9.2718;2.9163;6.0127;7.6339;0.0;0.8242;10.0351;1.3454;6.5283;7.061;8.9146;3.0565;8.1308;7.5022;3.5591;10.4095;1.1082;7.4072;LumB
TCGA-BH-A0BG-01;0.3943;0.0;7.6659;5.2864;1.1745;0.3943;0.0;1.8132;9.2639;9.0255;1.1745;0.0;0.7035;0.0;1.3626;12.1296;0.7035;0.0;5.43;0.0;1.1745;0.0;2.5145;14.7167;0.3943;10.9379;1.678;11.3525;12.6011;8.7628;15.5247;0.0;11.3701;12.1748;6.7984;0.9581;0.0;5.6264;0.0;7.4417;6.9455;0.3943;2.1561;6.4757;9.1936;10.8751;11.9326;4.4424;0.7035;7.4778;Basal
TCGA-BH-A0BJ-01;6.6281;10.9669;6.1338;4.6456;9.272;2.306;11.0464;10.8442;9.3893;9.8077;6.2471;1.952;10.5755;7.2546;10.8166;3.2642;11.6313;3.4649;11.5698;11.1735;0.7801;7.7775;10.2565;3.7605;4.726;4.9433;12.1753;9.6948;8.2868;7.9878;10.0558;3.9731;10.7527;2.8983;7.0629;11.1184;10.124;4.0687;6.9874;4.8021;5.8851;4.3733;9.9357;9.5731;5.1174;8.3421;5.9701;5.9282;10.7309;6.5529;LumA
TCGA-BH-A0BJ-11;0.0;9.6658;12.6276;10.6445;7.4378;8.1419;10.044;10.0004;9.9132;11.5297;7.9067;1.9484;6.1468;7.7784;8.5963;0.0;7.1365;8.1891;8.3957;6.6019;6.6359;2.9899;10.338;7.6046;7.0897;6.0433;4.8053;13.9427;12.2118;13.4029;13.6645;4.8263;14.3981;6.4927;7.8363;7.7181;0.4942;6.6996;8.7951;9.8198;7.5678;6.398;8.8926;14.1659;10.0061;0.0;8.9461;5.9606;5.3587;9.8836;Normal
TCGA-BH-A0BL-01;0.6852;1.9013;8.3631;6.4076;4.3543;6.2378;0.935;6.4928;12.5034;12.9401;5.9774;11.5043;2.7603;3.6143;3.2027;9.2651;5.6332;1.1478;2.3078;1.4976;5.2278;0.0;6.1167;6.4179;1.3333;9.2203;0.3829;9.6685;9.9345;11.6252;12.9698;0.3829;13.0846;4.4775;9.7431;0.0;0.0;8.0588;8.4978;5.4548;8.3856;1.1478;3.5026;6.2203;12.0485;9.7764;10.2275;9.9607;1.4976;12.02;Basal
TCGA-BH-A0BM-01;10.582;10.6528;17.7395;15.3933;10.1409;14.2369;2.2695;13.1103;13.0509;12.9266;13.2103;3.4843;4.081;10.0423;9.9497;5.1965;15.6442;2.2695;11.7775;9.0488;7.2833;4.6186;10.635;8.7683;7.0186;6.0297;4.8592;12.3318;10.2331;9.7813;11.6147;10.69;12.8902;5.6267;10.6292;11.4425;1.3164;7.1794;10.4562;6.5048;9.3273;10.2131;10.3995;12.6312;7.8394;12.3486;7.0674;6.0437;4.9512;8.4195;LumA
TCGA-BH-A0BM-11;5.4316;6.7894;12.0698;10.4799;6.2725;13.6582;2.9534;12.6278;11.624;12.2895;11.4144;3.4749;4.828;10.5023;5.527;1.9823;7.8237;4.7397;8.3207;7.2422;9.2857;3.1024;9.9396;11.1858;5.0089;9.4355;2.4951;15.6305;12.6395;12.9629;13.371;6.0702;16.1054;7.0131;9.9483;5.824;0.0;8.0169;9.939;9.7098;9.083;7.9273;8.0027;13.692;9.9751;0.5075;7.9097;7.5495;4.828;11.5476;Normal
TCGA-BH-A0BO-01;10.2145;8.7618;10.407;8.4761;9.7996;16.6131;1.2013;13.888;12.6349;12.5976;11.1876;0.0;7.4524;12.0716;10.5829;0.7223;12.9406;1.5604;11.4258;8.9335;2.6318;0.0;7.6979;7.0925;3.9653;2.9676;5.7006;12.7406;7.7532;10.3742;9.5617;5.6455;13.5097;3.5905;9.7201;11.0358;0.4059;4.7192;0.0;3.7027;8.7034;8.8406;9.0558;9.3774;3.84;3.0828;7.751;3.8069;0.7223;10.3907;LumA
TCGA-BH-A0BP-01;3.9109;8.9247;14.4382;10.5794;12.418;10.0043;0.0;11.8674;13.7619;12.796;13.1491;5.0042;7.4179;11.9386;11.6262;0.0;7.4431;4.8868;11.9358;1.5878;0.0;9.3531;6.5041;2.5886;10.1024;2.463;5.5434;11.9135;8.1792;8.6625;9.62;7.2475;11.5858;2.7041;11.3296;5.9231;0.0;10.9672;9.3837;4.4304;10.7659;1.3245;10.8494;7.6518;6.1232;6.7987;9.2186;5.7856;1.8104;9.4306;LumA
TCGA-BH-A0BQ-01;0.0;11.5218;5.797;4.263;10.362;4.881;0.9511;10.1251;9.7694;10.4944;2.2428;11.4085;9.6208;12.1883;8.1368;3.0;9.0718;3.494;10.1359;0.0;9.5453;2.6166;11.6194;14.1415;10.2734;5.5172;3.5525;11.9467;8.308;8.8284;10.2459;6.5162;12.0299;5.2952;7.3808;10.1257;0.0;8.7571;0.0;3.9069;5.5463;8.7848;10.9773;9.7976;8.6337;9.0247;8.6252;6.1592;2.0931;9.5199;LumA
TCGA-BH-A0BQ-11;0.0;8.03;12.3418;9.8936;8.023;11.825;1.8222;9.8678;13.4828;13.2967;7.6597;4.4683;6.5802;11.8751;10.2265;3.902;9.3222;0.5086;8.9281;7.4875;8.7412;5.3924;10.3909;12.4642;6.515;9.3956;7.3811;13.2265;11.1323;12.8758;13.5815;3.3645;14.2804;8.0017;10.226;5.773;0.5086;8.8667;2.2643;8.3377;9.4082;6.4114;9.434;12.611;8.9725;0.0;8.647;5.477;5.4906;11.3736;Normal
TCGA-BH-A0BR-01;8.4685;3.9628;15.7571;11.6474;9.5407;9.8092;3.1252;12.373;9.1594;8.8715;11.847;0.0;7.3508;10.0893;9.1583;3.2606;9.4656;7.6293;10.7678;12.7337;0.5152;0.5152;3.7023;2.718;4.4614;2.0016;5.1254;9.4157;5.0712;4.9562;7.182;7.7319;9.7515;2.6206;5.7946;8.298;2.0016;12.4196;8.9563;2.9758;5.2115;3.1945;11.8446;7.2073;2.6206;9.8627;5.3393;4.7182;0.0;8.2762;LumA
TCGA-BH-A0BS-01;8.3586;6.2312;6.916;5.4289;3.2351;8.0022;0.4046;16.053;9.1671;9.1541;7.1043;0.0;11.949;12.9016;9.854;0.9789;11.9632;6.6768;11.8019;10.307;1.7074;10.2889;6.1676;9.2968;4.3747;5.5732;6.0527;9.7086;5.9583;7.8158;8.6278;8.3486;9.584;1.5568;6.0243;11.1634;0.0;5.2685;10.7929;4.4406;6.1281;5.461;10.5778;9.5078;3.9603;10.002;7.7673;1.1983;6.3504;5.8572;LumA
TCGA-BH-A0BS-11;2.8707;9.8178;12.332;10.2148;5.2549;12.3474;3.3883;13.7895;12.8043;12.9935;9.9227;1.0372;5.5639;8.5191;8.6035;3.1808;9.45;7.0693;7.9498;7.3393;8.6783;2.5634;9.8445;9.9874;6.6827;9.1985;0.4338;14.8665;11.8311;11.5927;13.8457;2.7252;14.9053;8.0696;11.0415;9.6332;0.4338;9.674;10.3524;8.6229;11.3758;9.0819;7.6355;13.3666;10.1365;0.4338;8.3308;6.1096;4.4853;9.6075;Normal
TCGA-BH-A0BT-01;2.5814;1.5447;15.1493;9.6797;12.7123;14.3562;13.543;3.9249;6.1765;7.1587;12.5772;0.4683;4.9138;5.0028;2.0242;4.3067;2.3836;0.0;9.9985;1.7229;11.5602;0.0;12.0591;5.3398;12.1527;3.351;9.6219;10.5771;6.3628;7.5409;8.1614;2.835;10.5983;8.5429;3.553;5.6791;3.7513;5.0199;6.1139;4.0302;2.2735;11.4585;13.6051;6.7751;4.9501;8.971;2.671;6.251;2.7553;8.7816;LumA
TCGA-BH-A0BT-11;9.8641;10.5147;12.9878;9.8881;9.595;13.482;11.3931;15.6361;6.3732;9.567;10.4211;1.5884;5.8581;13.1319;9.8421;1.9298;7.0341;8.4103;10.7883;6.9933;11.2367;2.0743;10.642;8.1518;9.4293;9.3561;4.5032;14.6336;11.6415;12.6086;12.9936;2.326;14.8177;7.0119;4.0923;6.0538;0.8503;5.2904;9.3356;9.4234;3.4107;9.3936;11.6942;11.4144;8.8981;2.8118;7.7693;4.6019;6.352;11.6245;Normal
TCGA-BH-A0BV-01;13.5742;9.9068;12.8847;10.1859;15.5988;3.9618;0.8217;8.0118;5.2707;6.5817;6.7088;0.0;13.5887;0.8217;10.6797;3.2966;0.8217;13.3515;12.0507;1.5453;2.5822;1.7235;3.0515;0.8217;2.4867;1.1051;13.9367;8.2559;5.0037;5.5323;6.7351;12.8261;7.8532;4.4663;3.2391;11.224;4.8034;4.2212;0.0;0.0;2.2742;8.5335;14.8228;6.0242;1.7235;4.2794;15.6115;12.7939;9.828;5.4204;LumA
TCGA-BH-A0BV-11;2.8308;10.1958;13.4999;11.1871;10.175;11.6592;1.1524;12.9713;12.4464;12.6346;8.5171;2.2231;6.3686;8.884;10.3197;2.1254;7.6219;9.5283;9.2898;6.1169;8.1734;5.9717;9.6158;8.5327;7.6397;1.6509;7.4178;13.4127;12.2533;10.6025;13.8536;4.5051;13.9879;7.3679;10.9236;4.2965;1.2705;8.6851;1.6509;7.4685;11.9933;7.4383;10.9111;12.6362;10.4877;1.1524;8.6361;6.1929;6.7509;10.2483;Normal
TCGA-BH-A0BW-01;0.7965;0.0;0.7965;2.2279;0.0;0.0;7.1769;3.1868;4.2239;3.8344;0.0;1.0741;0.7965;1.8396;0.0;10.6293;2.6226;0.7965;4.5071;0.0;0.0;0.4526;6.2229;3.0651;6.8529;11.4511;4.1658;10.7029;10.9214;4.8397;13.2177;0.4526;6.3391;11.9798;1.5071;6.3126;0.0;3.7966;8.3983;6.3586;1.5071;0.0;0.7965;9.6442;5.6008;7.2933;12.9024;4.7634;3.2441;8.9234;Basal
TCGA-BH-A0BW-11;3.558;8.1267;9.9007;7.0913;4.8155;10.1228;9.9329;8.7936;10.8113;11.5413;7.0068;5.1316;4.223;8.3641;7.307;5.744;6.7709;0.0;7.059;2.7234;6.5364;2.5216;8.7653;10.5631;6.1812;13.0645;0.897;13.8851;11.0667;11.7948;13.8682;1.6579;14.3076;5.8875;8.5094;3.1309;0.897;8.9602;9.2692;11.1462;9.0509;5.3758;6.8911;13.9267;7.7671;5.6968;11.2273;5.5319;4.627;12.3048;Normal
TCGA-BH-A0BZ-01;0.0;0.6815;6.6;5.7903;13.5858;7.722;11.1418;3.7089;7.0414;5.5788;0.6815;0.6815;9.0652;1.772;0.0;1.4913;2.934;0.0;10.1415;0.0;0.6815;2.4669;4.113;0.3806;4.8618;1.4913;1.4913;9.6949;4.3872;1.1425;7.6038;7.0997;10.0201;4.5997;4.4484;9.3038;5.8295;12.4937;8.7227;0.0;2.2088;6.2282;10.9041;5.0707;6.531;10.5047;10.331;8.9841;0.0;8.398;LumB
TCGA-BH-A0BZ-11;4.9694;11.1203;14.2318;12.5303;9.0837;13.086;11.6822;14.4144;15.1214;14.1675;12.2342;0.4447;7.1912;12.128;9.2665;0.4447;11.9319;10.1695;8.2216;11.4878;9.3478;1.8186;9.6779;10.9517;8.9605;5.0813;0.0;13.0049;9.0189;8.9105;10.8954;2.0873;12.9387;4.6753;12.7184;8.139;0.4447;4.9694;10.9268;4.1961;14.4152;8.6306;8.9605;10.7846;6.3806;0.0;6.9429;4.4555;3.65;9.1447;Normal
TCGA-BH-A0C0-01;1.9034;5.8831;12.4227;10.3246;5.8942;5.5448;0.5428;11.3251;6.3948;6.6975;5.1022;9.061;10.692;3.6868;7.3093;10.9822;13.3728;0.5428;7.668;3.5245;2.3537;2.3537;11.1369;1.4994;13.8262;2.591;0.9364;9.3638;1.9034;2.9731;2.2187;7.4629;13.0337;2.0696;3.7857;5.2653;5.9105;4.2685;3.2052;0.0;2.2187;8.8444;6.0214;5.7908;2.8867;9.67;5.5448;1.9034;0.0;10.2102;LumB
TCGA-BH-A0C0-11;6.017;10.1122;12.2525;9.9357;6.9346;14.9645;0.389;14.5951;11.9248;12.3879;12.8946;0.389;5.7693;12.6846;10.1151;4.1213;11.6733;2.4963;8.6212;10.7461;10.3809;3.0212;11.1057;10.0326;9.6848;8.0209;0.6951;14.4861;11.8149;11.7616;12.9559;5.0793;14.8753;7.4067;9.6826;8.0036;0.0;9.8125;1.7974;7.3476;7.8496;9.5097;9.5097;13.9066;8.5645;1.1622;7.8023;5.6588;4.9837;9.1623;Normal
